,tot_pop,male_pop,female_pop,median_age,median_age_male,median_age_female,employ_status_tot,employ_status_working,employ_status_working_civ,employ_status_working_civ_employed,employ_status_working_civ_unemployed,employ_status_working_military,employ_status_not_working,birth_ed_tot,birth_ed_less_than_high,birth_ed_high,birth_ed_some_coll,birth_ed_batchelors,birth_ed_graduate,birth_income_tot,birth_income_none,birth_income_with _income,birth_income_less_10K,birth_income_10_15K,birth_income_15_25K,birth_income_25_35K,birth_income_35_50K,birth_income_50_65K,birth_income_65_75K,birth_income_more_75K,trans_tot,trans_car_truck_van_alone,trans_car_truck_van_pool,trans_public,trans_walked,trans_taxi_bike_other,trans_worked_home,occupation_tot,occupation_manage_bus_science_arts,occupation_service,occupation_sales_office,occupation_resources_construct_maint,occupation_production_transport,occupation_military,industry_tot,industry_ag_forestry_fish,industry_construction,industry_manufact,industry_wholesale,industry_retail,industry_trans,industry_information,industry_finance_insure_realestate,industry_professional_scientific_management,industry_education_health_care,industry_arts_entertatinment,industry_other_services,industry_public_admin,industry_military,FIPS,brewery_count,winery_count,craft_distillery_count,tot_k_pop,breweries_k_pop,wineries_k_pop,distilleries_k_pop,google_brewery_count,google_winery_count,google_distillery_count
trans_walked,0.8096000351728608,0.8067583384110715,0.8122497761554492,-0.026172100227328937,-0.050706359128351745,-0.010297187182097201,0.8164322986089,0.8223693658591729,0.8235914454442311,0.8234606800887493,0.8116914875999133,0.4408086677601852,0.8015691346486341,0.8161530914689442,0.7740137595609499,0.7886535728172397,0.7733166800893814,0.836637984070478,0.8931228163146508,0.8147084520838539,0.7870885987224864,0.8180759709470204,0.8041064975910004,0.7806877869553289,0.7779489118453495,0.7838779871807734,0.8052668019165499,0.8409175341553404,0.8642101261649682,0.8665333764211685,0.8209187810733115,0.7380865310264233,0.7399346588985433,0.9172272028924041,1.0,0.8086082042691127,0.7884687276361094,0.821288306715336,0.8471874007546756,0.8372401387510396,0.8086697163645984,0.7439088168853272,0.7559860002262546,0.44460529060370046,0.821288306715336,0.5343593431915774,0.7503231815553548,0.7073620107438042,0.7936817962315551,0.7959190454820785,0.8084578823584415,0.8753747558235092,0.8527995282066373,0.8191789292836714,0.8706919673743984,0.7998071923950898,0.8085203471803601,0.7877964144916726,0.4384710190612284,-0.03724608238024581,0.6968463024646409,0.6330378447402255,0.7722475915758962,0.809600035172861,-0.09468582905461599,0.2539453635577821,-0.14341392862519625,0.4308166823923876,0.21351773688380887,0.6852334778335641
trans_taxi_bike_other,0.9636223147479668,0.9651200038712927,0.9620188441740279,-0.10904016072702495,-0.123981698595888,-0.10054534119880879,0.9641410436214878,0.9638251358887526,0.9635784287698591,0.9614441357147654,0.9719905522721871,0.7237729964855986,0.9591448033230102,0.9619234148807244,0.969793738470144,0.8891373497943383,0.9642411774799593,0.9723789067935316,0.9512039434336008,0.9625619070031706,0.975773783873783,0.9573904634697962,0.9464090614571973,0.9610246180558697,0.9474767435942738,0.9359012378014738,0.9356765926650138,0.9443689355018335,0.9535430638844867,0.9673946756938141,0.9607743913017168,0.9416721170652257,0.9665101361184454,0.5622029966206045,0.8086082042691127,1.0,0.9849333640282105,0.960603425057202,0.9605229666102341,0.9682471828803978,0.9587842007304243,0.9500956296337016,0.9018554829036719,0.7203975722292666,0.960603425057202,0.823919524397022,0.9380437455612705,0.8424058715413744,0.9630819557925925,0.9545344034498051,0.9418567982871769,0.9771240050531529,0.9444296033535763,0.9771201023925327,0.9355847862085191,0.9727596549569745,0.9689721543732949,0.9274046050496408,0.7222043729514506,-0.1561675572924161,0.7828739209006157,0.844770293445765,0.7593772070017726,0.9636223147479662,-0.13298357708095004,0.3240808039729763,-0.1940784003191644,0.48803643428604343,0.23864838691942544,0.6215702424108224
trans_worked_home,0.9815993868498724,0.9826817075357313,0.9803981656228504,-0.08256664896719669,-0.1006689812527435,-0.07234015562591427,0.9817488284478693,0.9830744692800687,0.982699307463874,0.9817732061822824,0.977181277490604,0.75346786395935,0.9738384474258488,0.981975724331548,0.9705888830665974,0.9264992699161391,0.9848703714535887,0.9892540087303021,0.9634271473200754,0.9822915432355124,0.9807154530860479,0.9800197001186014,0.9710337149787847,0.9785483531886732,0.9730410576726539,0.967855475392773,0.968390118988935,0.970953602191746,0.9722199127409227,0.9709760484312812,0.9816955484462255,0.9735674706306555,0.9839170998104808,0.5256006392122027,0.7884687276361094,0.9849333640282105,1.0,0.9816466355925386,0.980408442350449,0.9813580056669298,0.9804586748400417,0.9715436736015066,0.9357852755889191,0.7567184386764224,0.9816466355925386,0.8281430720532977,0.9644785188330433,0.8814646240188658,0.9807262565499143,0.9791056324855182,0.9642980931101324,0.9710708818010326,0.9654641877793557,0.9899928961956698,0.9584227065993939,0.9836693044896323,0.985028794918448,0.9459981334084216,0.7520027686083441,-0.13715886587877818,0.8139471341303238,0.8018615394874228,0.7736304818096857,0.9815993868498722,-0.1220058649109791,0.30284558787705657,-0.20780929018673683,0.5741551114591757,0.28659920798854366,0.6735940754038342
occupation_tot,0.9985272289201416,0.9984446536701911,0.9984590961169129,-0.0759945525013429,-0.10346376150236623,-0.058620237372581825,0.9981272808824347,0.9998066795357979,0.9997875081839037,0.9999660829964511,0.9815392401333913,0.7215851491591669,0.9895166188434958,0.9971216011069971,0.976549195174403,0.9676998416976639,0.9902081373086109,0.9943987668315114,0.9754754908796468,0.9976758883059681,0.9853254562041259,0.9975140023426242,0.9938343626810108,0.9882195769749276,0.9898685201712238,0.9894037249712255,0.9919642126328212,0.9956580549947341,0.9912963624412406,0.9750540458121408,0.9999955389168688,0.9904191046296222,0.9851287666825634,0.5761182931859916,0.821288306715336,0.960603425057202,0.9816466355925386,1.0,0.9964044796215963,0.9964471026824814,0.9980702508318131,0.9852256314562154,0.9730023224536445,0.7279180281460805,1.0,0.8265362152646413,0.9831128406419933,0.9194782225478184,0.9931765420101313,0.996436367478851,0.9915565690316129,0.9647706397761062,0.9875455162674526,0.9894342786185796,0.9913014605162934,0.9868497212715148,0.9976168722684984,0.9578485684243347,0.7197705062778267,-0.09095992380110629,0.769454818447342,0.7361084903445059,0.7632295488366762,0.9985272289201418,-0.20289178143297984,0.22476601804798496,-0.27674414120531377,0.5926021047472607,0.30251524437480987,0.7039435889196359
occupation_manage_bus_science_arts,0.9921052983364019,0.9918497694291517,0.9922067267060769,-0.07343809132078997,-0.1015165906392904,-0.056300487138190615,0.9922952631298851,0.9962663585945017,0.9962191597691784,0.9964933830219598,0.9769506151345687,0.7224961869694129,0.979790973372237,0.9917304541254965,0.9677375777398513,0.9559758885165355,0.9800270529770456,0.996532770132722,0.987882948751653,0.9922130123830643,0.9775007829794079,0.9925369045841528,0.9851368155784537,0.9771609937931951,0.9776089997422952,0.9782926779750792,0.9845144659046564,0.9952252921082393,0.9965995401552787,0.9873688103338156,0.996278804658023,0.9797024927003272,0.9763426945341644,0.6130200255494047,0.8471874007546756,0.9605229666102341,0.980408442350449,0.9964044796215963,1.0,0.9920480578564053,0.991426752164294,0.9735267128938307,0.9602891500435644,0.7273921425465072,0.9964044796215963,0.8051744597328515,0.9733632587034898,0.9082748564558883,0.986485206255339,0.9879186388265534,0.984101143388815,0.9739132352193229,0.9875923771673035,0.9928613138146772,0.9923304434091688,0.9788742516644536,0.9931102027054536,0.9648953015399362,0.7207114367607614,-0.09077174889394285,0.7895363355206231,0.7458104792180184,0.7724572385349279,0.992105298336402,-0.18028873656449584,0.2399482082923015,-0.26666280695439065,0.5973333299047963,0.31345329595868465,0.7206004343368645
occupation_service,0.9966928025839279,0.9963641376808154,0.9968648453108032,-0.060404167282502315,-0.08686626055470224,-0.0437149306237816,0.9975320042692524,0.9969152647743225,0.9969802147968007,0.996601381402472,0.9850610622611042,0.7091269793043097,0.9928594962346136,0.9964262060565277,0.9773579734606103,0.9659841497597488,0.9894270977043449,0.9924844735312537,0.9770849534221823,0.9963534869777869,0.987106792619036,0.9955756039344115,0.9915346611255929,0.98943051817951,0.9896682374634795,0.9875412939408678,0.9888330840824799,0.9907577954421761,0.9874615179263939,0.972814211714467,0.9965197456787822,0.9813873781654572,0.9786219507536061,0.6033538592926392,0.8372401387510396,0.9682471828803978,0.9813580056669298,0.9964471026824814,0.9920480578564053,1.0,0.9968110985985593,0.9792102892196604,0.9583564470827005,0.7141594547213612,0.9964471026824814,0.8116785668697453,0.9774864604176374,0.8973277140854922,0.9872531027886556,0.9948050982210043,0.986268869278143,0.968672571810517,0.9890312651815406,0.9887994873853662,0.989015987351989,0.9939034077415868,0.9959806970049285,0.9545690222331902,0.7072918873288122,-0.10067764991847655,0.7605365451959739,0.7380537452679607,0.7639917111255524,0.9966928025839283,-0.2056707639930973,0.2229551187872533,-0.27035276362051863,0.5757362291984436,0.29144346581298486,0.6903511282035381
occupation_sales_office,0.998177071320275,0.9978799439656223,0.9983181484797609,-0.06696260372544639,-0.09446608498925903,-0.04950333735593208,0.9982166144719725,0.9978727293781982,0.9979185959545194,0.9979450798533213,0.9814151609046833,0.7121700990200577,0.9930726024083817,0.9971234028818428,0.974019679198775,0.9733693615163093,0.9913786899216206,0.9914230299510246,0.9693384465366445,0.9971489096435863,0.9854177590017997,0.996864808052607,0.9940784900032716,0.9900886188558677,0.993725469381037,0.9926535343568789,0.9931548168382941,0.9926637318064915,0.9853544330323593,0.9655326419117758,0.9981679511840272,0.9906732848253637,0.9828661326774047,0.5651768093976011,0.8086697163645984,0.9587842007304243,0.9804586748400417,0.9980702508318131,0.991426752164294,0.9968110985985593,1.0,0.9846484419828377,0.9684939020283276,0.7197704002387192,0.9980702508318131,0.8185979254428188,0.9843737522452647,0.9087696111279454,0.9922177612060632,0.9991064081158779,0.9926859906025937,0.9571191334218033,0.9900698242543238,0.9870758652958901,0.9880087738191693,0.9901936343630905,0.9962724634904819,0.9527020452216287,0.7103488651416237,-0.09655325426506181,0.7519252124831648,0.7137180431241981,0.7482141710175779,0.9981770713202752,-0.21534393957897507,0.20321809326395482,-0.28499434264314444,0.595183863696708,0.3027888396423887,0.6944072021274859
occupation_resources_construct_maint,0.9871565089243811,0.9883227744124131,0.9858726262490548,-0.12019765157968683,-0.14359168047165763,-0.10466548247629762,0.9834100011204512,0.9842651952411333,0.9838356945221651,0.9845836068425274,0.9594284580950928,0.761028311147642,0.9762962514491755,0.9808535084459472,0.9835879543889007,0.9434339564551066,0.9829426831622795,0.9725990412104615,0.9328201846021259,0.9828480904414487,0.9840518126957345,0.980019955566555,0.9800058894074691,0.9792537978853662,0.9800886455118251,0.9760050220421312,0.9736007916738687,0.9716772617070619,0.9604715013655643,0.9454043581809907,0.9853712049798732,0.9896132545959812,0.9938465314459015,0.4775847828048911,0.7439088168853272,0.9500956296337016,0.9715436736015066,0.9852256314562154,0.9735267128938307,0.9792102892196604,0.9846484419828377,1.0,0.9609424928696546,0.7692910845914294,0.9852256314562154,0.8978563570688817,0.9957918226253997,0.8983612886008941,0.9856825127832952,0.9857849991562381,0.9802708778363167,0.9352779009485552,0.9605365113026838,0.9719909412415386,0.9623826155531682,0.9736315518836915,0.989526905771051,0.9436450720326421,0.7592730335196982,-0.07784221742893845,0.7367397422170319,0.7329234349701454,0.741685269809211,0.9871565089243817,-0.19829325689286548,0.22830425757954187,-0.2603120869547172,0.5618712220866091,0.26492231346210576,0.6551607029246432
occupation_production_transport,0.9719247948935534,0.9721846737888922,0.9715267777216072,-0.08296589678838139,-0.11162948962721099,-0.06347279003162255,0.9695837157298907,0.9722175174719344,0.9724993348906222,0.9731080601436419,0.9498452084265308,0.6646051132015083,0.959501499670371,0.9687586216141526,0.9430972436024114,0.9602361122163454,0.9675042174642656,0.953848390284948,0.9210541559937382,0.9704048172831602,0.9480995579455459,0.972301634066656,0.9769279694225645,0.9657199829538973,0.9702309300178802,0.9730904908820773,0.9741425483362297,0.9712755544340631,0.9587225544537213,0.923179961243881,0.9729546974987564,0.9794497163707414,0.9602899768589455,0.4856421629547166,0.7559860002262546,0.9018554829036719,0.9357852755889191,0.9730023224536445,0.9602891500435644,0.9583564470827005,0.9684939020283276,0.9609424928696546,1.0,0.6730684949430655,0.9730023224536445,0.826499955812025,0.9497816778393807,0.9786479514022515,0.9731913227744778,0.9697091367651762,0.9717587828161487,0.910037808462976,0.9430555188230823,0.9370483204190326,0.9637722359786808,0.9449988884220532,0.9632303428256397,0.9002500784984153,0.6627571917363327,-0.06920899547527962,0.7311806751031039,0.7040047974843091,0.7319424842606711,0.9719247948935539,-0.24077676106858367,0.20506016325925766,-0.3018637945981936,0.586524963692336,0.2948414851804926,0.686835590869699
occupation_military,0.7287613535123542,0.7305938289309115,0.7268664731607539,-0.19563848761873887,-0.21529060630434463,-0.1827034952073226,0.7231941903898025,0.727076339184155,0.7232635052706942,0.723788389213926,0.7056017645415645,0.9934250643611031,0.7123879172292052,0.7232153766952004,0.7502504439034418,0.6442587865520814,0.739258285730585,0.7332015204631495,0.6979313186830206,0.72566938604404,0.7468017290430814,0.7195408349179891,0.7123482674572302,0.7238249411224502,0.7182356023745746,0.7136415992741801,0.7099095859947304,0.7031097454345098,0.6923053404875468,0.7155110251828872,0.7273931122709911,0.7430651547193757,0.7753682103341659,0.2465511613661102,0.44460529060370046,0.7203975722292666,0.7567184386764224,0.7279180281460805,0.7273921425465072,0.7141594547213612,0.7197704002387192,0.7692910845914294,0.6730684949430655,1.0,0.7279180281460805,0.6876037963800613,0.7681713745924992,0.5985335312306069,0.7099237547012183,0.7233260911139626,0.7093091531541887,0.7029646184289042,0.6853120807933173,0.7560407351052819,0.6745914029485147,0.7281251742215946,0.74639394221053,0.8042971613231394,0.9932180637590183,-0.0628668897467664,0.6547752679332571,0.5954265030756051,0.6210727316590052,0.7287613535123542,-0.06260969655982056,0.21229925710663225,-0.13324115872432657,0.47759225889935303,0.2569700635886237,0.5603461123373655
industry_tot,0.9985272289201416,0.9984446536701911,0.9984590961169129,-0.0759945525013429,-0.10346376150236623,-0.058620237372581825,0.9981272808824347,0.9998066795357979,0.9997875081839037,0.9999660829964511,0.9815392401333913,0.7215851491591669,0.9895166188434958,0.9971216011069971,0.976549195174403,0.9676998416976639,0.9902081373086109,0.9943987668315114,0.9754754908796468,0.9976758883059681,0.9853254562041259,0.9975140023426242,0.9938343626810108,0.9882195769749276,0.9898685201712238,0.9894037249712255,0.9919642126328212,0.9956580549947341,0.9912963624412406,0.9750540458121408,0.9999955389168688,0.9904191046296222,0.9851287666825634,0.5761182931859916,0.821288306715336,0.960603425057202,0.9816466355925386,1.0,0.9964044796215963,0.9964471026824814,0.9980702508318131,0.9852256314562154,0.9730023224536445,0.7279180281460805,1.0,0.8265362152646413,0.9831128406419933,0.9194782225478184,0.9931765420101313,0.996436367478851,0.9915565690316129,0.9647706397761062,0.9875455162674526,0.9894342786185796,0.9913014605162934,0.9868497212715148,0.9976168722684984,0.9578485684243347,0.7197705062778267,-0.09095992380110629,0.769454818447342,0.7361084903445059,0.7632295488366762,0.9985272289201418,-0.20289178143297984,0.22476601804798496,-0.27674414120531377,0.5926021047472607,0.30251524437480987,0.7039435889196359
industry_ag_forestry_fish,0.8304985296885695,0.8360190019763043,0.8249932322898528,-0.26533370637252796,-0.26921522646142376,-0.2590794184413635,0.818115027373668,0.8244295529014078,0.8237131701125757,0.8259625719948083,0.7849801823740341,0.6814422560640134,0.8025953741299608,0.8121754896861971,0.8762266298009229,0.7392721833318345,0.8345242798952907,0.8042485794674126,0.7251816691568652,0.8190731227442516,0.8495848929298108,0.810826583482388,0.8151650859142913,0.821135236403107,0.8134885417114905,0.8015530120521616,0.7956230232916849,0.7978804306331487,0.7861709322908227,0.7847850386625691,0.8269174337773797,0.8516148810727048,0.8868996084789432,0.23813761620757473,0.5343593431915774,0.823919524397022,0.8281430720532977,0.8265362152646413,0.8051744597328515,0.8116785668697453,0.8185979254428188,0.8978563570688817,0.826499955812025,0.6876037963800613,0.8265362152646413,1.0,0.8781317167626128,0.7784491140910323,0.8538301156282804,0.8208076560759456,0.825095344393236,0.7755063099998909,0.7676126989657148,0.8057675252690825,0.7796359531272448,0.8067084311926805,0.8418461343835921,0.7678190566080669,0.6798217525076143,-0.0175240542905905,0.608065947677875,0.7315209995124002,0.6362991207100721,0.8304985296885694,-0.12149304120065184,0.3092141418727108,-0.14928188185270666,0.3800357623780502,0.10333052413300557,0.44775769266477744
industry_construction,0.9829221150145647,0.9835467008166697,0.9821669234232894,-0.11426642803255581,-0.13887125836631165,-0.09840640209873515,0.9793601370004678,0.9810626986047275,0.9806565417359894,0.982133320558067,0.9480845936727333,0.7558445937277828,0.9708175721762734,0.9778133224688853,0.9735047331434397,0.9468507697309405,0.9753297833310526,0.970743500550511,0.9357181024049307,0.9793860175573385,0.9767285633198655,0.9773376556714409,0.9761753207405216,0.9708309629961148,0.9765814373936091,0.9749536545875799,0.9740264209460671,0.9730401939609372,0.9600855512102379,0.9423829708559242,0.9832578897880592,0.9848488205660396,0.9845960146157927,0.5007307005356862,0.7503231815553548,0.9380437455612705,0.9644785188330433,0.9831128406419933,0.9733632587034898,0.9774864604176374,0.9843737522452647,0.9957918226253997,0.9497816778393807,0.7681713745924992,0.9831128406419933,0.8781317167626128,1.0,0.8771551831904222,0.9797704778161977,0.9848117042359144,0.9813278916842422,0.9266343618642331,0.9688994370272003,0.9711488976559901,0.9650866243801585,0.9698192110050933,0.9866776669639334,0.9471805593897965,0.7540123545247215,-0.07633070805619939,0.724338185139036,0.6837806340591117,0.7352898450308594,0.9829221150145651,-0.19336349335350209,0.1943731070413858,-0.2621135587114743,0.5856008804826582,0.2766111698665169,0.6713893613306982
industry_manufact,0.9168334248401339,0.9175771377278943,0.9159719386322454,-0.05816729982047391,-0.08613073001163264,-0.03984910433927156,0.9144277310632837,0.9194308419357583,0.9199796008041514,0.9202299334903105,0.9022183991734092,0.5936994977920874,0.9006021829005547,0.9129434952778694,0.8794634011791556,0.9054880099966542,0.9167991098159588,0.8997428207800918,0.8662082000180121,0.9153059663273759,0.8829083537891258,0.9193622066151469,0.925273793930868,0.9123589668204337,0.9134033289410359,0.9188410908855801,0.9223376741439666,0.9212615981049603,0.9122368386302799,0.8726209288810597,0.9192308858006912,0.93252878108348,0.907307904211336,0.41894672621751516,0.7073620107438042,0.8424058715413744,0.8814646240188658,0.9194782225478184,0.9082748564558883,0.8973277140854922,0.9087696111279454,0.8983612886008941,0.9786479514022515,0.5985335312306069,0.9194782225478184,0.7784491140910323,0.8771551831904222,1.0,0.9227587291139153,0.9107167231294321,0.9083346706145999,0.8574250676695165,0.8758031428633748,0.8747529849022234,0.9123210519930665,0.881092582042772,0.9031610309099752,0.827016122087993,0.5920363298464942,-0.05759239927254465,0.7278920958120655,0.7108016651938742,0.7006795134610956,0.9168334248401343,-0.22137484685117753,0.23866146104373429,-0.2937901492142554,0.572110046861092,0.3005939000238032,0.667924417493522
industry_wholesale,0.9930557524957195,0.9937077919671646,0.9922722890707173,-0.08621603749522483,-0.11114177412220155,-0.07046432500218817,0.9913984936840133,0.993477251606483,0.9935824378113858,0.9934385957804953,0.979069459550422,0.7016898036738641,0.9821421240698541,0.9893469196242921,0.9783552233044156,0.9539771948097113,0.9856753770414179,0.9884412774365231,0.9569161562507275,0.9904540853938366,0.9851542576864247,0.9889039755273554,0.9847615892825188,0.9829736966856865,0.9832218945694879,0.979691460055584,0.9802920169614348,0.985278985756789,0.9811575607548747,0.9678131669243647,0.9933321332952025,0.9890071503129171,0.9878441800184224,0.5339944442986242,0.7936817962315551,0.9630819557925925,0.9807262565499143,0.9931765420101313,0.986485206255339,0.9872531027886556,0.9922177612060632,0.9856825127832952,0.9731913227744778,0.7099237547012183,0.9931765420101313,0.8538301156282804,0.9797704778161977,0.9227587291139153,1.0,0.9907467167710563,0.9904761160054807,0.9604789212000429,0.9776601136618,0.981710909847546,0.9776208821794191,0.9796373340959452,0.9913416550525379,0.9332641675260269,0.699813040946843,-0.09140379015369014,0.7541527727730952,0.7545239932385549,0.746276086570849,0.9930557524957196,-0.1992877186074699,0.23995212767688048,-0.2638605596593498,0.5634509381794547,0.28290067571697963,0.6701165092127848
industry_retail,0.9971897410937217,0.9968807883076395,0.9973424933352127,-0.05631425906923078,-0.08354932719757938,-0.03894521253961131,0.9973437068297938,0.9960872784920036,0.9960928373426453,0.9961923656212198,0.9787956384782751,0.7158585551291219,0.9937684713380264,0.996507279371182,0.971524030408767,0.9767936878206895,0.9924282313639452,0.9884359368058445,0.9629328729752312,0.996334818742803,0.982914968127984,0.9963899104957434,0.9948580913208633,0.9915981394166392,0.995936289258524,0.9950928820538334,0.9944666727748204,0.9907537112820463,0.9810051579993596,0.9578380331114037,0.9965348124986618,0.9923530094440529,0.982762330954748,0.5457704290572544,0.7959190454820785,0.9545344034498051,0.9791056324855182,0.996436367478851,0.9879186388265534,0.9948050982210043,0.9991064081158779,0.9857849991562381,0.9697091367651762,0.7233260911139626,0.996436367478851,0.8208076560759456,0.9848117042359144,0.9107167231294321,0.9907467167710563,1.0,0.9907021847858778,0.9495823924196887,0.9866029584919329,0.9831080384586367,0.9853674755082098,0.9891372310177875,0.994309312788654,0.9486460004150064,0.714100910337112,-0.09016561739439115,0.7546376904357278,0.7088371559339732,0.7499555098195079,0.9971897410937217,-0.21331843190713348,0.2097448595203595,-0.28338562506110254,0.5999609512985602,0.30671072806108796,0.6936146388944948
industry_trans,0.9904613727047475,0.9902034220469839,0.9905654066376076,-0.09664644873062045,-0.1240069936264316,-0.07864298079085248,0.989045974165058,0.9906543852024231,0.990784457100531,0.9913638961646265,0.968163540416823,0.6965889567540374,0.9806091176673088,0.988734549176047,0.9689528625475288,0.9694793597722567,0.9791735980540714,0.9821324842084431,0.9588100836241233,0.9893702000802387,0.979445049705835,0.9887461182510663,0.9870527340797737,0.9774241089463098,0.9841796720834433,0.9837931578216096,0.9853377222567687,0.9885795848391119,0.979888902665532,0.9584093488421436,0.9917143706088503,0.9828457130630056,0.9749886776429842,0.5763521363388144,0.8084578823584415,0.9418567982871769,0.9642980931101324,0.9915565690316129,0.984101143388815,0.986268869278143,0.9926859906025937,0.9802708778363167,0.9717587828161487,0.7093091531541887,0.9915565690316129,0.825095344393236,0.9813278916842422,0.9083346706145999,0.9904761160054807,0.9907021847858778,1.0,0.9471797668526581,0.9840653667759868,0.9751520021889795,0.9831889101734138,0.9750807352295587,0.9880138291164332,0.9415984640963047,0.6945536875519275,-0.09227806450761197,0.7233483035347351,0.6887785202617749,0.7481686270393869,0.9904613727047482,-0.22734417750719496,0.18476300487589264,-0.2806706040599031,0.5830320215206012,0.2867522436322977,0.690764264433346
industry_information,0.9632445328885317,0.9635142169173729,0.9628382491706631,-0.09320202740704524,-0.11650033393792987,-0.07896206089307736,0.9644617599106128,0.9677926217134354,0.9677355487961539,0.9659599674646726,0.9720364950735444,0.7032315321456947,0.9532144578646853,0.9623714773548889,0.9617444928039824,0.8957231325923124,0.9500225284513443,0.9779919258086373,0.977618210505436,0.9631903583585125,0.9677998589014742,0.9597342194763995,0.9474273825538502,0.9523896222316272,0.9381878872113145,0.931070082934992,0.9370695357168897,0.956198500960566,0.9710011064116791,0.9870700134053368,0.9647173239821474,0.931553064808817,0.9493370361214563,0.6652452617223162,0.8753747558235092,0.9771240050531529,0.9710708818010326,0.9647706397761062,0.9739132352193229,0.968672571810517,0.9571191334218033,0.9352779009485552,0.910037808462976,0.7029646184289042,0.9647706397761062,0.7755063099998909,0.9266343618642331,0.8574250676695165,0.9604789212000429,0.9495823924196887,0.9471797668526581,1.0,0.9555091856069475,0.9776251799446166,0.9566219925357259,0.9605299269291037,0.9670630994573174,0.9361722280013315,0.7013466349508618,-0.13319344968204555,0.7864736533752488,0.8293317967953509,0.7780644311364616,0.9632445328885315,-0.14996076156616447,0.28326687347962204,-0.2171890759220903,0.5039928666738899,0.2618183984156747,0.6695122061492308
